Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belarus,BLR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,5.943454894,8.692719633,12.12701246,13.26037267,14.75776222,15.68634828,22.24962636,20.65726945,22.73255641,23.33721084,21.17325578,19.89987597,17.51223228,17.80898753,27.91971348,25.26980455,44.37081301,50.67329886,55.55438418,52.56631915,54.30296383,52.34070136,70.76682315,82.5010406,75.15549155,67.00098076,65.17476605,70.9847643,62.06228321,56.39479887,52.92485775,..
Belarus,BLR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,25.76086957,5.187817259,75.95571292,16.88006062,11.52012886,12.17146907,20.18054264,15.10311745,15.01445182,11.44061677,12.33668601,..,..,6.570220588,6.644401832,8.909260816,10.65663437,18.55746198,18.90524573,39.41681084,24.42931342,23.83729556,24.54880852,37.5980986,38.92409841,39.88017996,37.09564601,33.24422862,..,..,..,..,..
Belarus,BLR,Lending interest rate (%),FR.INR.LEND,..,..,21,71.625,148.5,175,62.33333333,31.8,26.99166667,51.04166667,67.66666667,46.96666667,36.88333333,23.975,16.90833333,11.35833333,8.841666667,8.575,8.55,11.675,9.216666667,13.575,19.49166667,19.13333333,18.74166667,18.08333333,14.4,9.658712416,8.695833333,9.023333333,9.0325,10.1175,12.71583333,9.962307322,9.991666667
Belarus,BLR,Real interest rate (%),FR.INR.RINR,..,..,-89.29939146,-85.18832721,-87.85285741,-63.88725835,5.60715851,-23.21565596,-28.08282615,-63.76102548,-41.22954906,-18.14018623,-5.528469047,-5.134717105,-4.700862777,-6.399671286,-1.721871696,-3.807565642,-10.44729536,2.211575773,-1.907344445,-33.48902473,-31.81321032,-1.756238025,0.464890416,1.775685289,5.591856659,0.953546673,-3.071065142,0.411406274,-2.543132036,-4.516675065,-1.888002465,2.416056196,..
Belarus,BLR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,0.6,3.1,8.5,12.8,17.7,24.4,17.1,14,12.8,12.224,11.609,10.908,10.215,9.452,8.728,8.024,7.38,6.698,6.1,6.045,6.022,5.946,5.937,5.902,5.881,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.461,3.361
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,1706.640919,1805.455925,1658.086413,1589.510113,1460.007914,1370.699914,1452.507105,1396.657187,1511.259791,1210.587439,1276.280381,1244.373185,1479.380663,1819.526531,2378.337005,3126.071767,3848.223503,4735.481076,6376.175692,5352.488092,6034.678852,6527.659343,6953.215917,7998.080205,8341.290143,5967.06856,5039.775609,5785.533977,6360.053101,6837.768321,6542.86454,7489.718947,7994.648061,7829.053137,..
Belarus,BLR,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4,20.700001,24.200001,26,25.200001,22.700001,24.4,19.299999,21.799999,19.799999,20.450888,24.701061,20.805189,15.496402,17.379097,18.736412,18.597235,18.49004,17.718238,17.815363,17.160304,..
Belarus,BLR,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,14.9,9,3.7,2.8,3.0999999,2.8,1.9,1.7,4.1999998,3.5488043,4.1595958,5.501874,4.4473314,4.371304,6.834948,12.791174,12.852194,5.0102862,4.6278781,4.8292427,..
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.137402641,1.833074408,1.530654607,-0.961873075,3.226971536,2.384757129,1.321432387,3.79367155,1.961832263,3.542718113,3.71670516,1.099603588,1.706894107,1.037955285,3.571206808,2.321737964,2.552340678,3.676924839,0.446904948,-1.906440894,2.710311413,1.931154979,0.215803673,0.305494479,1.765540382,1.474164386,1.19350264,1.474467657,1.877968572,2.442890066,-4.792983897,6.202554016,4.233431834,1.251700632,..
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44831218,3.215310693,2.427955672,2.754426435,2.377540845,1.467966991,2.077021074,1.628160495,0.949250288,1.120848234,2.544517762,2.469258231,1.645214362,1.588964,2.097283112,2.781432637,1.791207701,1.8230563,4.489444205,-0.053145674,2.189299204,3.532082107,2.839663434,1.11309594,0.340002833,0.561429153,1.973852647,2.12597086,2.053164999,1.43681957,0.740791812,2.440248511,9.597511729,4.049010776,3.143491365
Belgium,BEL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,66.29922874,64.13292449,62.53089436,61.84259333,63.59777008,65.8336191,68.44384869,62.75830286,58.46580254,56.78549641,55.01452955,54.49032815,56.15986973,57.61062312,60.80262214,63.61608628,65.33723404,68.16857232,69.36000362,76.12535092,74.75724433,72.31436929,69.98181851,..
Belgium,BEL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,4.49803373,3.397239101,3.09695509,1.996553049,1.850289323,1.495692375,-0.831236475,1.809709417,1.523793687,-1.928877476,-0.082986495,0.969084735,0.75121941,1.380179085,0.558076935,0.702363723,-0.874098516,0.12309855,0.8745864,1.865560316,-1.184761817,-0.698394106,..
Belgium,BEL,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,0.815644836,0.717698269,0.573976383,0.436074309,0.438443569,0.441199612,0.363632268,0.693634374,0.715609599,0.680513279,0.767489599,0.653961116,0.601962591,0.699058115,0.645305051,0.663471762,0.614522496,0.681038751,0.857102469,0.852356591,0.769754858,0.759967659,..
Belgium,BEL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,125.5765909,127.330165,124.1013347,126.0056648,115.1211711,109.6474721,108.9175914,108.3462015,102.1996084,98.09879706,96.75457719,89.37556635,83.47823149,91.30088439,95.59480363,93.18020465,94.86987833,103.5564846,101.1174809,111.7619963,108.8856494,110.5982497,104.2495571,101.5064906,103.200888,118.4424091,108.4452972,92.48253664,..,..
Belgium,BEL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,6.984,6.702,8.078,9.645,9.337,9.483,8.95,9.322,8.649,6.586,6.178,6.91,7.68,7.363,8.44,8.246,7.459,6.976,7.908,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.09,5.941,5.364,5.545,6.248,5.57,5.528,5.488
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,20600.37528,21041.66065,23372.61917,22283.93602,24208.55479,28413.82644,27489.55518,24820.93805,25338.44329,25252.80191,23098.88651,23015.07126,25006.1914,30655.20927,35429.40779,36809.70134,38705.1068,44319.16545,48303.39796,44923.34001,44197.39367,47760.82988,44874.17092,46964.59468,47995.7787,40893.80454,41854.54983,44035.32394,47487.21004,46716.62275,45906.28758,51655.78833,50807.20471,54700.90932,..
Belgium,BEL,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,..,..,..,..,..,..,11.3,11.9,12,12.9,13.2,12.8,13,11.5,11.9,11.2,16.4,17.299999,19.30475,18.536608,18.191987,18.742578,17.577284,18.688734,18.809742,18.962596,18.763474,18.750394,20.337149,..
Belgium,BEL,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,..,..,..,..,..,..,2.7,2.7,2.8,2.9000001,3,2.5999999,2.3,2,1.7,1.4,1.7,3.0999999,2.7986106,3.3023018,3.7382545,4.2449774,4.1756921,3.7893514,3.4320333,2.9247935,2.2682657,2.0870692,2.0699581,..
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.44649446,11.78067678,12.73104265,6.137999895,-0.019804922,0.732927252,1.106140308,4.235145386,3.890469749,9.424812536,12.24045958,4.993967755,5.397123855,9.666655654,4.780840488,2.219538842,4.511447376,3.353248291,-1.682116446,-0.389321468,1.114035787,-0.244543781,3.737775786,4.454326007,4.030845578,2.876183795,0.054551654,-1.812853541,1.11057125,4.267636896,-13.90291006,17.74617012,9.652977724,1.149016821,..
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.05907173,0.761951501,2.39670073,1.472596947,2.569343046,2.889615844,5.965020975,1.149037568,2.1952625,2.621395246,3.067439669,3.651417866,4.240266607,2.318082747,6.394430997,-1.104310444,-7.113767713,2.318082746,6.394431003,-1.104310449,0.917977379,1.602056156,1.300580745,0.509747769,1.201399645,-0.861584009,0.663427168,1.147653393,0.269982623,0.187069385,0.121434645,3.235636592,6.276893194,4.389840175,3.28955986
Belize,BLZ,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,24.52279996,27.72584157,26.71518851,25.63545195,26.23779619,26.64293999,28.09137921,30.91527364,32.85217859,32.04893777,29.8405918,32.87133356,35.51697264,38.61062724,40.151301,40.08878267,42.20616072,45.52575264,49.3939431,52.86011816,49.92846752,47.73979293,46.66699201,44.92421994,44.69430815,45.89215881,44.72340631,44.37104489,45.18585922,45.8257754,55.19780599,47.77632413,42.48536298,41.84067096,..
Belize,BLZ,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,30.22891346,30.49706917,29.54721724,28.22062828,29.81522724,33.2281912,34.41135335,37.39117243,37.20166756,40.02104474,39.51369743,42.28640859,41.01562688,40.92535717,43.26869401,43.79629818,47.28643872,50.84939806,56.54824424,61.98315622,59.88361567,60.23884155,63.98642427,60.91681602,62.48233093,65.52756421,65.84773228,64.84954636,65.7869732,66.10060304,86.49195905,82.04112475,72.18794492,72.51020023,..
Belize,BLZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.805446404,-4.320884274,-4.107719928,-6.442186359,-5.186715007,-2.105671204,-0.780983722,-3.655827799,-6.438676708,-7.277390141,-14.18663527,-16.23168995,-13.28276437,-14.07949294,-11.05926766,-10.25262962,-1.59532298,-3.051373496,-8.331545484,-4.906054397,-2.619961221,-1.09186219,-1.734215976,-3.57083938,-6.353860549,-7.9676956,-7.296504929,-6.973261719,-6.575576148,-7.731260925,-6.261829661,-6.52200389,-8.275039039,-0.644343658,..
Belize,BLZ,Total reserves in months of imports,FI.RES.TOTL.MO,3.110616727,2.046312937,1.820894782,1.268990014,1.190363787,1.287333499,1.984128062,1.758895892,1.232550097,1.66122595,2.268658271,2.025298447,1.985559407,1.361479997,0.789711189,1.038917564,1.541265911,1.34409502,1.766251293,2.86504516,2.692101965,2.704185053,3.019028951,4.001716321,4.489898556,4.081195296,3.623586072,2.958423209,2.69767692,2.419593664,4.314968255,3.780038473,3.3673237,3.333799827,..
Belize,BLZ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.48191257,27.52793308,26.56115793,26.49509816,26.60636422,32.03575532,34.14924091,52.94817146,37.16063364,43.3887429,58.00214231,65.29320937,72.1671358,87.0683187,75.21610351,75.20355758,71.91865273,69.46999058,81.06782644,80.80633456,81.12719343,73.6871934,66.86409687,65.25589749,64.30337425,61.01458107,60.59469612,62.53584819,63.12093477,61.91174354,76.97679221,61.96413602,54.11882462,51.08556822,..
Belize,BLZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.18541533,21.3336962,24.53321364,26.27063824,27.9544866,27.49264392,29.27237468,..,..,..,..,..,50.40111678,66.58404003,78.5282507,69.65300519,67.07224335,64.06329448,62.0173673,64.93121113,64.15973535,62.56665116,61.38457107,61.20772353,61.03060914,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Lending interest rate (%),FR.INR.LEND,14.04166667,14.24166667,14.31666667,14.36666667,14.775,15.69166667,16.3,16.29166667,16.5,16.2725,16.005,15.45416667,14.83416667,14.345,13.94166667,14.255,14.20916667,14.33333333,14.14083333,14.08166667,13.88333333,13.36333333,12.44083333,11.56916667,10.82178318,10.32027993,9.84091011,9.4625,9.115,9.066666667,8.734166667,8.438333333,8.523491516,8.4375,8.417435226
Belize,BLZ,Real interest rate (%),FR.INR.RINR,14.07579357,17.01744127,10.51848917,12.26053721,11.8622888,9.887717415,13.19171963,18.08713524,13.72748334,18.23162421,14.35340791,17.71602668,14.04509117,19.24290676,11.55249257,10.9234754,10.64479796,10.14103589,10.16862141,17.02948619,11.37893689,8.050914228,11.61292822,9.467088898,9.600554523,10.65732007,7.587722321,6.240326194,9.03025245,9.195337436,9.447766348,7.758625898,1.185095137,1.80997445,..
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,9.69,9.697,9.78,11.1,12.48,13.82,12.68,14.31,12.84,10.836,9.07,10.04,10.343,10.584,10.91,9.39,8.51,8.18,8.328,8.416,8.43,8.379,8.349,8.244,7.578,7,6.596,7.896,9.053,10.784,10.322,8.763,8.267,7
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2988.649523,3192.365269,3645.612437,3862.71049,3879.013747,4012.07959,4045.694451,4016.629416,4127.937186,4291.831682,4729.670804,4721.816257,4861.743142,4962.08962,5156.098171,5272.744172,5527.167759,5765.281999,5713.281268,5401.229631,5451.138972,5582.221706,5709.689188,5950.202999,6128.142885,6154.495935,6142.498732,6072.582676,6031.281396,6190.047923,5227.193638,6122.611586,7068.454783,7459.998151,..
Belize,BLZ,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.97613436,4.225799421,2.957710827,5.836172085,2.020400448,6.04519865,4.324284031,5.734688375,3.961012138,5.341449372,5.857714205,5.333135706,4.643030871,3.443576776,4.429684554,1.713164564,3.943738828,5.986349322,4.896577084,2.319292139,2.114064726,2.963752919,4.811223316,7.191433721,6.357679098,1.77815106,3.339673426,5.671561952,6.697253622,6.865686628,3.8487924,7.155451646,6.253244914,6.352821609,..
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,0.440599215,38.53086617,14.46254822,4.914239726,3.466295906,5.753314584,0.326722893,4.165404423,3.984295478,2.489162355,1.487242461,0.873890831,5.364520858,3.782176965,1.298068133,7.947298761,0.896072356,2.207835325,2.704239077,6.744682533,0.428888889,-0.548757551,0.218785924,-0.793310146,0.043264856,0.919170718,0.732849371,3.022721197,1.733539627,1.350778636,2.731024653,..
Benin,BEN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,19.12768904,15.38381026,11.67447662,10.51454471,8.452625141,7.428405154,8.477640746,5.415282989,6.913210987,7.142326952,7.761429738,5.136080002,4.833189689,7.671284648,7.804471976,9.034310336,10.33506666,12.30918321,12.78056591,15.12971165,15.83483768,16.57434044,15.64759241,16.45394985,16.73710914,16.73570644,17.48237228,16.57791951,16.74641544,17.61070254,15.53712076,15.58607928,17.10002835,18.60833651,..
Benin,BEN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,25.11560712,26.46786617,29.62209811,26.49093589,28.44137096,22.8736273,23.1801805,22.12860846,19.50703361,16.82628224,19.189308,17.9977975,14.64104361,16.78800369,14.03383872,15.45997158,18.53483721,20.71098196,23.26660229,23.95241956,25.52343865,26.13823334,24.88315073,26.86197074,29.96543026,30.98476065,29.83209461,28.63099085,27.93430091,27.82163276,30.54664514,32.72816126,33.42626715,30.28052489,..
Benin,BEN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.925585932,-10.89308103,-4.289046874,-2.582996704,0.660280508,-7.69564347,-1.734574877,-6.78725035,-5.397399899,-4.232173893,-2.294987932,-2.045495325,-3.7415292,-6.205550509,-4.668788567,-3.443766425,-3.087787091,-6.546219388,-5.498622092,-6.690331811,-5.567234149,-4.833286269,-5.178326847,-5.379255418,-6.66790663,-5.964093171,-2.996694549,-4.180789637,-4.549195348,-3.999481405,-1.750413197,-4.15294312,-6.009070836,..,..
Benin,BEN,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,57.82463518,58.79060395,73.33906804,56.85756634,88.42962964,65.70368978,59.49960759,61.39692191,60.08633346,42.62742183,42.88163955,44.60804561,44.43706581,32.13344555,32.41918608,28.6476158,17.91819424,18.45028392,17.41054614,20.76388577,24.08947705,19.996755,23.65822528,24.96367467,29.09637367,31.40172542,35.83786805,38.05163204,48.57562107,48.52087502,54.21417699,57.59851019,62.34313405,64.10580713,..
Benin,BEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.044166667,4.736666667,4.751666667,4.984166667,4.9775,5.113333333,5.255916667,5.039166667,5.2875,5.338333333,5.154166667,5.295,6.934166667,6.763333333,6.688333333,6.5375,6.25,..,..,..
Benin,BEN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.596098155,2.588145618,4.344562975,-1.362331084,2.377428574,4.195490191,1.468030817,-2.46960852,3.836592954,5.599991796,4.266334386,4.580099734,7.329027718,6.052308163,7.114169778,3.557093414,4.557501514,..,..,..
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.64,1.51,1.495,1.455,1.305,1.246,1.099,1.048,0.949,0.864,0.765,0.69,0.747,0.79,0.86,0.889,0.902,0.894,0.949,1.04,2.647,2.406,2.099,1.872,1.82,1.784,1.659,1.41,1.214,1.502,1.779,1.685,1.657,1.722
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,371.1016043,364.689296,301.773297,387.3100548,262.1298074,348.4352389,369.3943841,344.5504915,361.6019831,525.1305972,487.4241414,492.4014995,546.4638297,676.0028781,758.6958038,779.4377778,809.1470725,912.3382472,1060.602545,1024.102779,973.2442545,1059.413589,1071.525836,1168.926993,1204.399187,1002.418869,1010.533896,1054.974081,1151.74097,1130.821353,1197.501364,1318.834978,1264.70766,1394.373302,..
Benin,BEN,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.38311791,-0.407875611,4.600891191,1.986366596,4.951503692,7.074117418,5.565172891,5.373838578,5.914030929,7.983971719,3.355068386,7.328374452,10.44377954,7.786560536,5.157257256,6.935071466,5.640805265,16.10478365,4.529448692,7.667492403,11.9318739,8.489258462,5.164820108,1.736340397,5.881085491,6.66080134,8.475943355,2.086845258,3.501871837,5.755148506,-10.21839741,4.421367402,5.213867811,..,..
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.01183832,12.27517294,15.97521736,11.19801659,7.00995355,9.487548368,8.790013819,6.505487183,10.58558999,6.776993936,4.012120811,3.414789461,2.455357143,2.572308617,4.105936983,5.312631046,5.00045438,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,8.776383453,8.271060939,4.548143951,3.219886894,4.95508367,2.723963862,2.726430374,5.629365226,7.346814405,5.639166714,4.229344199,2.761315696
Bhutan,BTN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,4.286371038,5.601224269,6.8370247,7.093637672,8.910220354,7.969406058,6.960742835,11.51158314,9.817910862,8.667144014,8.439542256,9.392923405,10.66621842,12.38747437,15.11374768,17.19786162,20.38456184,22.30783671,28.61546792,30.80098577,38.45892202,43.08341594,42.25003903,42.22463229,41.08529995,42.52914214,44.12893414,48.31302454,54.84782855,59.37341912,67.55249883,65.02449869,67.87143656,71.29324229,..
Bhutan,BTN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,21.41795774,25.57971711,25.4882739,28.18298764,29.48287169,34.489152,32.92430524,43.98466148,42.74722257,49.23479896,47.98296316,45.77410361,56.40215457,53.06321674,56.1803374,55.74889918,58.75765324,54.03364102,61.75831806,69.12651715,66.49912903,58.76703969,54.41664155,52.26987116,58.79550479,55.48566731,60.72924052,66.88618449,68.07278891,70.18563228,95.03861608,87.2733153,86.66846404,83.91880958,..
Bhutan,BTN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.019833466,6.763818738,-8.537825639,-4.952940695,-18.90694314,-26.6070202,-19.10607209,-24.29349325,-23.46880526,-25.06271773,-26.41310917,-20.85469656,-18.5091514,-18.30626799,-15.50911087,-11.53131206,-27.80054726,-31.89999329,..
Bhutan,BTN,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.47484816,13.68434636,10.98729574,14.54702653,11.74697245,6.647795323,8.557451542,9.263539163,11.8031416,9.606117244,9.437032321,9.885724663,7.89747827,9.985645573,12.53039508,10.46847917,5.607388752,4.022839112,..
Bhutan,BTN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,31.04236216,39.47933549,42.09211201,47.85682481,43.77356797,41.76511995,42.14363458,37.28672822,55.6865946,58.59953758,45.9701581,54.99643602,70.02507308,77.35282025,83.5882779,77.35435971,76.76958876,64.6856312,53.99882114,61.41219357,57.66088581,57.43529508,79.16083142,89.44591155,99.33811925,103.2304411,110.0207325,113.8495473,112.2222583,111.877606,139.8318176,125.1388199,115.0155063,..,..
Bhutan,BTN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,53.34635933,49.38629265,47.48335336,40.94079631,34.44202044,28.26394923,37.85327726,31.93674677,31.08262689,36.09335891,37.29239336,67.167991,54.12178058,65.62876127,71.89933849,75.69571003,71.29755566,59.81107281,57.69652986,53.93674966,50.91953015,57.54964807,67.01481562,88.94921448,84.99907113,81.05056098,92.29120129,95.77868497,95.84782123,90.35735257,111.0078841,..,..,..,..
Bhutan,BTN,Lending interest rate (%),FR.INR.LEND,15,15,17,17,16.58333333,16,16,16,16,16,16,15.85416667,15.45833333,15.1875,15,14.5,14,14,13.85416667,13.75,13.91666667,14,14,14.0375,14.025,14.89583333,14.15,14.25,14,14,14,14,14,12.27,..
Bhutan,BTN,Real interest rate (%),FR.INR.RINR,8.280794398,5.561450582,7.415044546,7.820734834,3.776064518,7.125327949,7.295509334,2.739536639,4.79124819,9.258469293,-0.452380919,9.983959222,9.787592284,11.15876592,10.21038704,7.532736362,6.966800505,8.894817223,7.810135434,8.930793404,5.160030473,4.702226656,4.936823319,7.416222676,7.853382641,11.32262505,9.708017806,9.48768641,12.70294382,10.56367179,8.275090667,5.920379288,7.755712499,7.565038508,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.385,1.397,1.433,1.413,1.404,1.392,1.393,1.4,1.4,1.66,1.9,1.853,1.8,2.49,3.1,3.13,3.7,3.842,3.96,3.32,3.23,2.05,2.87,2.63,2.45,2.705,3.016,3.35,2.72,5.03,4.803,5.947,3.126,2.856
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,488.3274315,400.6347052,415.7915226,407.3998425,467.0083121,530.1036769,552.8738914,630.4474101,638.2789623,685.4198306,771.9249114,812.2382108,895.7994899,1022.382403,1130.359346,1299.949386,1405.607162,1850.415704,1919.597749,1918.395992,2435.579807,2787.979677,2751.212887,2679.952172,2849.499987,2954.04082,3152.309051,3435.288048,3400.204172,3576.879871,3191.66907,3570.612579,3711.327679,..,..
Bhutan,BTN,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1,15.90478,17.886135,18.185789,20.378363,19.583081,18.74638,20.21474,16.881779,16.781218,15.146656,..,..
Bhutan,BTN,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8000002,5.2041639,3.9185967,5.4368227,6.9524983,6.7521584,6.5941684,7.1867458,8.4173084,7.0280449,8.446604,..,..
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.635787428,5.266526668,1.646498183,4.269296117,4.667265103,4.678276597,4.361341952,4.954208743,5.029354755,0.426885423,2.507810809,1.683799127,2.485565738,2.711339837,4.173295589,4.421433127,4.797008824,4.564384269,6.148497875,3.356999574,4.126722591,5.204092443,5.122275581,6.796011428,5.460569575,4.857187232,4.263920838,4.195206301,4.223623511,2.216705778,-8.737884434,6.111372752,3.605680383,3.081965241,..
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.1187746,21.44706982,12.0603236,8.527876957,7.874044215,10.19320676,12.42548662,4.70844436,7.673228957,2.159516268,4.608229989,1.589653779,0.928258852,3.337274997,4.437380801,5.393231069,4.282396048,8.705609236,14.00681077,3.346454201,2.503276058,9.884464198,4.515602914,5.736400237,5.766600746,4.059610411,3.623214318,2.822758055,2.272059872,1.83954505,0.940742153,0.737383721,1.746328729,2.576888005,5.099765683
Bolivia,BOL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,24.02556072,28.66016741,36.30461444,45.49823774,49.93605901,48.20184539,52.73723045,58.27542338,64.05184308,64.4499927,58.72180269,53.55660003,51.00167685,47.88051986,42.65070129,39.7951589,35.17788766,34.34642796,31.49483437,34.02142978,36.02902219,36.75350592,38.96580384,40.93109503,43.74971931,51.44887246,57.40864576,58.618441,62.62841397,65.83970431,80.16795233,75.99542677,74.18683726,..,..
Bolivia,BOL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,24.47430378,29.77765939,34.80102622,41.87870664,46.0375691,42.49222591,51.02789822,54.71791779,55.19877924,55.40370826,52.1769138,63.47842903,56.74487672,59.34690653,50.06967421,51.52730827,53.36272918,60.33326549,64.2073846,70.11039857,69.71873848,71.10651929,75.3900148,78.65996223,84.52306792,95.61781611,92.96938087,92.53130095,89.70695533,86.9940315,106.1368112,102.3352426,..,..,..
